Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption
Healthcare,Middle East,2025,76.1,82.4,136826.4,136826.4,273652.8
Healthcare,Europe,2015,71.7,29.7,137592.0,137592.0,275184.0
Healthcare,Europe,2016,71.9,32.0,157524.5,157524.5,315049.0
Healthcare,Europe,2017,74.2,34.4,162683.1,162683.1,325366.2
Healthcare,Europe,2018,75.5,36.2,176408.2,176408.2,352816.5
Healthcare,Europe,2019,76.3,36.2,193204.2,193204.2,386408.4
Healthcare,Europe,2020,76.5,37.6,207581.2,207581.2,415162.3
Healthcare,Europe,2021,75.9,38.2,222478.1,222478.1,444956.1
Healthcare,Europe,2022,76.1,39.2,221229.5,221229.5,442459.1
Healthcare,Europe,2023,76.5,42.3,248141.7,248141.7,496283.5
Healthcare,Europe,2024,76.2,40.9,265049.9,265049.9,530099.8
Healthcare,Europe,2025,76.6,39.2,265870.0,265870.0,531740.0
Energy,Oceania,2015,68.1,45.0,7412891.7,2223867.5,74128916.7
Energy,Oceania,2016,70.3,47.2,7148109.2,2144432.7,71481091.6
Energy,Oceania,2017,69.2,46.1,6941628.3,2082488.5,69416283.4
Energy,Oceania,2018,70.5,49.3,7003417.6,2101025.3,70034176.2
Energy,Oceania,2019,71.5,48.9,6703610.7,2011083.2,67036106.6
Energy,Oceania,2020,73.3,50.8,6708157.5,2012447.3,67081575.0
Energy,Oceania,2021,74.9,50.7,5803707.6,1741112.3,58037075.8
Energy,Oceania,2022,76.8,54.0,4347961.0,1304388.3,43479610.4
Energy,Oceania,2023,77.3,54.0,4063178.7,1218953.6,40631787.3
Energy,Oceania,2024,78.1,53.5,3944163.3,1183249.0,39441633.0
Energy,Oceania,2025,77.3,54.8,3415695.4,1024708.6,34156954.3
Energy,Africa,2015,35.5,26.9,520757.6,156227.3,5207575.5
Energy,Africa,2016,36.3,30.3,596092.7,178827.8,5960926.9
Energy,Africa,2017,37.2,34.5,608066.8,182420.0,6080667.6
Energy,Africa,2018,39.0,34.9,568979.3,170693.8,5689793.1
Energy,Africa,2019,38.9,35.3,638236.4,191470.9,6382363.9
Energy,Africa,2020,38.1,35.5,721090.9,216327.3,7210909.3
Energy,Africa,2021,38.3,33.9,840471.2,252141.4,8404712.2
Energy,Africa,2022,40.4,36.6,876403.1,262920.9,8764031.0
Energy,Africa,2023,42.4,39.6,859999.0,257999.7,8599990.5
Energy,Africa,2024,41.2,38.9,951652.2,285495.7,9516522.0
Energy,Africa,2025,41.3,39.9,957434.1,287230.2,9574341.5
Transportation,Latin America,2015,41.6,21.2,510651.5,85108.6,1702171.8
Transportation,Latin America,2016,42.4,20.4,619783.7,103297.3,2065945.8
Transportation,Latin America,2017,45.1,20.9,681565.8,113594.3,2271885.9
Transportation,Latin America,2018,46.4,21.3,651774.1,108629.0,2172580.4
Transportation,Latin America,2019,50.0,26.9,784472.9,130745.5,2614909.6
Transportation,Latin America,2020,48.6,26.3,846168.3,141028.1,2820561.1
Transportation,Latin America,2021,49.2,25.8,968806.6,161467.8,3229355.2
Transportation,Latin America,2022,51.3,26.9,1133580.4,188930.1,3778601.2
Transportation,Latin America,2023,52.6,26.2,1292152.1,215358.7,4307173.6
Transportation,Latin America,2024,54.1,26.4,1459073.0,243178.8,4863576.6
Transportation,Latin America,2025,56.2,29.0,1641232.2,273538.7,5470773.9
Transportation,Oceania,2015,53.4,26.0,1427581.7,237930.3,4758605.6
Transportation,Oceania,2016,52.4,26.8,1487717.3,247952.9,4959057.8
Transportation,Oceania,2017,54.3,30.2,1477177.5,246196.2,4923924.8
Transportation,Oceania,2018,52.6,28.2,1718642.3,286440.4,5728807.8
Transportation,Oceania,2019,54.3,30.1,1845987.3,307664.6,6153291.0
Transportation,Oceania,2020,55.8,32.9,1747311.4,291218.6,5824371.3
Transportation,Oceania,2021,55.1,31.1,2002287.7,333714.6,6674292.2
Transportation,Oceania,2022,56.9,34.0,2079475.6,346579.3,6931585.3
Transportation,Oceania,2023,57.6,33.7,2106949.3,351158.2,7023164.2
Transportation,Oceania,2024,58.0,32.8,2331201.9,388533.6,7770672.8
Transportation,Oceania,2025,59.6,37.1,2327861.1,387976.9,7759537.1
Energy,North America,2015,52.7,30.7,7299469.8,2189840.9,72994697.7
Energy,North America,2016,53.5,34.5,7168975.1,2150692.5,71689751.2
Energy,North America,2017,54.0,35.0,6797243.4,2039173.0,67972433.6
Energy,North America,2018,55.0,35.2,7161256.7,2148377.0,71612566.8
Energy,North America,2019,57.4,39.4,7164609.4,2149382.8,71646093.7
Energy,North America,2020,57.0,40.5,6837896.1,2051368.8,68378961.0
Energy,North America,2021,57.8,42.1,6893156.5,2067946.9,68931564.6
Energy,North America,2022,59.0,42.2,6957685.0,2087305.5,69576850.1
Energy,North America,2023,60.5,42.7,7389174.3,2216752.3,73891743.4
Energy,North America,2024,62.1,42.6,6951394.4,2085418.3,69513943.5
Energy,North America,2025,64.9,44.4,6160667.0,1848200.1,61606670.4
Energy,North America,2015,45.7,30.1,1925688.0,577706.4,19256880.2
Energy,North America,2016,47.0,30.2,1777626.9,533288.1,17776268.7
Energy,North America,2017,45.9,29.9,1730345.0,519103.5,17303450.5
Energy,North America,2018,45.9,29.9,1358630.4,407589.1,13586304.1
Energy,North America,2019,48.2,33.6,1260026.7,378008.0,12600266.5
Energy,North America,2020,47.2,28.9,1209822.6,362946.8,12098225.6
Energy,North America,2021,48.4,29.4,1006834.9,302050.5,10068348.7
Energy,North America,2022,48.1,28.1,1016308.1,304892.4,10163080.9
Energy,North America,2023,49.7,31.7,922566.9,276770.1,9225668.7
Energy,North America,2024,48.1,32.4,986023.5,295807.0,9860234.8
Energy,North America,2025,48.9,35.3,879541.3,263862.4,8795412.6
Transportation,Europe,2015,43.8,27.5,268455.9,44742.6,894853.0
Transportation,Europe,2016,44.6,31.5,269289.4,44881.6,897631.3
Transportation,Europe,2017,44.3,34.2,252228.8,42038.1,840762.6
Transportation,Europe,2018,45.3,36.2,245572.0,40928.7,818573.2
Transportation,Europe,2019,43.1,31.3,223692.7,37282.1,745642.2
Transportation,Europe,2020,44.7,32.6,201181.6,33530.3,670605.4
Transportation,Europe,2021,43.2,31.3,207386.6,34564.4,691288.8
Transportation,Europe,2022,43.2,31.4,216871.1,36145.2,722903.5
Transportation,Europe,2023,41.7,30.4,234922.1,39153.7,783073.5
Transportation,Europe,2024,43.3,32.4,230494.1,38415.7,768313.7
Transportation,Europe,2025,44.3,31.1,249629.8,41605.0,832099.3
Healthcare,Oceania,2015,50.9,39.1,800376.2,800376.2,1600752.5
Healthcare,Oceania,2016,53.3,42.0,838153.8,838153.8,1676307.6
Healthcare,Oceania,2017,55.0,46.0,761898.9,761898.9,1523797.9
Healthcare,Oceania,2018,56.4,44.9,841267.4,841267.4,1682534.7
Healthcare,Oceania,2019,54.8,43.9,913851.4,913851.4,1827702.8
Healthcare,Oceania,2020,55.2,42.8,931780.8,931780.8,1863561.7
Healthcare,Oceania,2021,57.4,41.3,980682.3,980682.3,1961364.7
Healthcare,Oceania,2022,57.6,38.9,966874.7,966874.7,1933749.3
Healthcare,Oceania,2023,59.2,38.5,1051475.0,1051475.0,2102949.9
Healthcare,Oceania,2024,59.6,40.2,1073497.2,1073497.2,2146994.3
Healthcare,Oceania,2025,61.2,44.1,1013756.1,1013756.1,2027512.3
Retail,Africa,2015,36.8,52.3,48978.1,24489.1,97956.3
Retail,Africa,2016,36.7,55.1,48772.9,24386.4,97545.7
Retail,Africa,2017,37.5,58.9,46873.8,23436.9,93747.5
Retail,Africa,2018,39.0,57.7,49460.1,24730.1,98920.3
Retail,Africa,2019,39.9,59.2,46505.3,23252.6,93010.5
Retail,Africa,2020,42.3,60.9,50531.8,25265.9,101063.6
Retail,Africa,2021,42.9,61.2,49367.5,24683.8,98735.1
Retail,Africa,2022,47.5,66.8,43879.7,21939.9,87759.4
Retail,Africa,2023,47.0,67.8,46528.8,23264.4,93057.7
Retail,Africa,2024,47.7,65.7,51504.2,25752.1,103008.5
Retail,Africa,2025,47.7,64.0,49806.9,24903.4,99613.8
Healthcare,Middle East,2015,48.6,73.7,575811.1,575811.1,1151622.2
Healthcare,Middle East,2016,48.0,73.1,541281.5,541281.5,1082563.1
Healthcare,Middle East,2017,50.3,76.2,562022.7,562022.7,1124045.5
Healthcare,Middle East,2018,50.5,75.9,563204.9,563204.9,1126409.7
Healthcare,Middle East,2019,50.3,73.5,597808.8,597808.8,1195617.7
Healthcare,Middle East,2020,52.0,77.5,635896.0,635896.0,1271791.9
Healthcare,Middle East,2021,53.9,77.5,669607.1,669607.1,1339214.1
Healthcare,Middle East,2022,55.1,78.8,653561.1,653561.1,1307122.2
Healthcare,Middle East,2023,55.3,84.5,700986.8,700986.8,1401973.7
Healthcare,Middle East,2024,55.6,85.0,714254.5,714254.5,1428508.9
Healthcare,Middle East,2025,55.4,88.4,704494.8,704494.8,1408989.6
Consumer Goods,Africa,2015,53.7,64.8,31287.3,39109.1,156436.3
Consumer Goods,Africa,2016,54.3,64.2,29575.7,36969.6,147878.6
Consumer Goods,Africa,2017,54.8,65.0,29867.1,37333.9,149335.5
Consumer Goods,Africa,2018,56.1,65.9,30675.1,38343.9,153375.7
Consumer Goods,Africa,2019,56.2,69.8,32426.2,40532.7,162130.9
Consumer Goods,Africa,2020,56.9,73.6,34287.4,42859.3,171437.2
Consumer Goods,Africa,2021,59.7,76.8,33942.8,42428.6,169714.2
Consumer Goods,Africa,2022,62.0,80.5,33131.6,41414.5,165658.2
Consumer Goods,Africa,2023,63.0,82.7,35255.6,44069.5,176277.9
Consumer Goods,Africa,2024,62.9,83.0,37819.2,47274.0,189096.1
Consumer Goods,Africa,2025,65.1,86.3,35282.1,44102.6,176410.3
Technology,Latin America,2015,50.6,90.4,51861.8,31117.1,103723.6
Technology,Latin America,2016,51.3,90.2,54331.8,32599.1,108663.7
Technology,Latin America,2017,51.9,91.8,64047.6,38428.6,128095.3
Technology,Latin America,2018,52.9,93.1,74211.1,44526.7,148422.3
Technology,Latin America,2019,52.2,93.6,75330.4,45198.2,150660.7
Technology,Latin America,2020,51.7,96.8,77044.2,46226.5,154088.3
Technology,Latin America,2021,51.4,95.1,86877.6,52126.6,173755.3
Technology,Latin America,2022,51.7,92.9,96489.7,57893.8,192979.3
Technology,Latin America,2023,52.1,95.5,113308.9,67985.3,226617.7
Technology,Latin America,2024,51.6,92.8,122365.8,73419.5,244731.7
Technology,Latin America,2025,52.2,92.0,131743.7,79046.2,263487.3
Retail,Middle East,2015,15.8,5.9,62100.1,31050.1,124200.2
Retail,Middle East,2016,15.2,5.6,63629.8,31814.9,127259.6
Retail,Middle East,2017,14.6,6.7,53914.9,26957.5,107829.9
Retail,Middle East,2018,16.6,7.0,49105.3,24552.7,98210.7
Retail,Middle East,2019,18.3,10.5,47411.4,23705.7,94822.9
Retail,Middle East,2020,18.2,11.0,51468.0,25734.0,102935.9
Retail,Middle East,2021,18.4,13.6,50468.7,25234.3,100937.4
Retail,Middle East,2022,19.3,13.7,55261.4,27630.7,110522.9
Retail,Middle East,2023,19.9,12.8,60550.2,30275.1,121100.5
Retail,Middle East,2024,19.1,14.5,64625.8,32312.9,129251.6
Retail,Middle East,2025,18.7,12.4,73036.5,36518.2,146072.9
Consumer Goods,North America,2015,61.2,67.7,111746.8,139683.5,558734.1
Consumer Goods,North America,2016,61.5,69.4,121720.2,152150.2,608601.0
Consumer Goods,North America,2017,61.4,70.4,140271.1,175338.9,701355.7
Consumer Goods,North America,2018,63.0,71.2,153804.4,192255.5,769022.0
Consumer Goods,North America,2019,64.7,71.3,173926.1,217407.7,869630.7
Consumer Goods,North America,2020,66.2,71.9,172790.6,215988.2,863952.9
Consumer Goods,North America,2021,66.4,72.2,198312.6,247890.7,991562.9
Consumer Goods,North America,2022,67.2,74.0,243716.9,304646.1,1218584.4
Consumer Goods,North America,2023,68.9,76.9,260304.1,325380.2,1301520.7
Consumer Goods,North America,2024,68.8,78.0,267185.8,333982.2,1335928.8
Consumer Goods,North America,2025,69.3,77.5,304406.3,380507.9,1522031.6
Transportation,Middle East,2015,48.4,76.6,47389.8,7898.3,157966.1
Transportation,Middle East,2016,48.3,73.6,47866.0,7977.7,159553.4
Transportation,Middle East,2017,47.7,74.2,52045.3,8674.2,173484.3
Transportation,Middle East,2018,48.0,75.9,58353.0,9725.5,194510.0
Transportation,Middle East,2019,50.3,77.2,62726.0,10454.3,209086.7
Transportation,Middle East,2020,49.3,76.9,69035.6,11505.9,230118.5
Transportation,Middle East,2021,49.0,77.8,86036.4,14339.4,286788.1
Transportation,Middle East,2022,50.4,80.1,94470.5,15745.1,314901.5
Transportation,Middle East,2023,49.9,79.6,101323.1,16887.2,337743.5
Transportation,Middle East,2024,49.0,76.5,110484.6,18414.1,368281.9
Transportation,Middle East,2025,48.8,75.1,120948.1,20158.0,403160.2
Consumer Goods,Oceania,2015,64.6,42.9,245165.1,306456.4,1225825.6
Consumer Goods,Oceania,2016,63.4,42.1,230823.0,288528.8,1154115.2
Consumer Goods,Oceania,2017,63.3,43.5,258529.2,323161.5,1292646.0
Consumer Goods,Oceania,2018,63.5,44.3,266413.5,333016.9,1332067.7
Consumer Goods,Oceania,2019,65.0,46.1,278488.1,348110.1,1392440.6
Consumer Goods,Oceania,2020,65.8,44.1,296692.2,370865.2,1483460.8
Consumer Goods,Oceania,2021,66.6,42.3,323042.4,403802.9,1615211.8
Consumer Goods,Oceania,2022,67.1,45.7,319002.6,398753.2,1595012.9
Consumer Goods,Oceania,2023,67.8,44.7,370831.8,463539.7,1854159.0
Consumer Goods,Oceania,2024,68.5,45.4,414270.6,517838.2,2071352.8
Consumer Goods,Oceania,2025,67.4,45.2,440918.8,551148.5,2204593.9
Utilities,North America,2015,70.4,30.3,656789.3,410493.3,6567893.0
Utilities,North America,2016,70.8,33.2,653051.9,408157.5,6530519.4
Utilities,North America,2017,71.7,34.6,632270.9,395169.3,6322709.5
Utilities,North America,2018,73.5,35.9,596972.7,373107.9,5969727.0
Utilities,North America,2019,73.1,33.1,626574.5,391609.1,6265745.1
Utilities,North America,2020,73.5,34.9,618659.2,386662.0,6186591.6
Utilities,North America,2021,73.9,34.0,611481.2,382175.8,6114812.3
Utilities,North America,2022,74.4,32.2,568109.1,355068.2,5681090.6
Utilities,North America,2023,72.7,33.0,528456.4,330285.3,5284564.4
Utilities,North America,2024,71.9,33.3,524297.2,327685.7,5242971.9
Utilities,North America,2025,72.7,35.2,500784.5,312990.3,5007844.9
Healthcare,Oceania,2015,59.7,17.3,439006.8,439006.8,878013.6
Healthcare,Oceania,2016,60.4,19.0,457870.2,457870.2,915740.4
Healthcare,Oceania,2017,60.5,21.2,549450.0,549450.0,1098900.0
Healthcare,Oceania,2018,61.7,22.1,615583.0,615583.0,1231166.1
Healthcare,Oceania,2019,64.0,28.0,604084.7,604084.7,1208169.3
Healthcare,Oceania,2020,64.1,26.0,667091.2,667091.2,1334182.4
Healthcare,Oceania,2021,66.3,29.3,717721.4,717721.4,1435442.9
Healthcare,Oceania,2022,67.2,31.0,879501.2,879501.2,1759002.3
Healthcare,Oceania,2023,67.4,32.9,1041034.6,1041034.6,2082069.2
Healthcare,Oceania,2024,67.0,35.5,1073475.8,1073475.8,2146951.5
Healthcare,Oceania,2025,69.5,41.3,1212958.1,1212958.1,2425916.1
Finance,Latin America,2015,72.0,99.9,7148.4,3574.2,17871.0
Finance,Latin America,2016,73.8,99.2,6698.0,3349.0,16745.0
Finance,Latin America,2017,73.6,100.0,6997.2,3498.6,17493.0
Finance,Latin America,2018,73.1,100.0,6484.3,3242.1,16210.7
Finance,Latin America,2019,74.1,99.1,6959.7,3479.9,17399.4
Finance,Latin America,2020,73.8,99.0,6243.7,3121.8,15609.1
Finance,Latin America,2021,75.2,100.0,6740.7,3370.4,16851.9
Finance,Latin America,2022,75.7,99.5,7146.8,3573.4,17867.0
Finance,Latin America,2023,77.7,100.0,6558.1,3279.0,16395.2
Finance,Latin America,2024,77.5,100.0,6006.4,3003.2,15015.9
Finance,Latin America,2025,77.9,100.0,6253.4,3126.7,15633.6
Utilities,North America,2015,57.3,24.8,576680.5,360425.3,5766804.7
Utilities,North America,2016,56.8,25.5,595894.9,372434.3,5958948.7
Utilities,North America,2017,57.2,25.5,546924.5,341827.8,5469245.2
Utilities,North America,2018,58.0,24.3,593967.3,371229.5,5939672.6
Utilities,North America,2019,57.4,24.7,621629.1,388518.2,6216290.8
Utilities,North America,2020,61.0,29.0,574340.5,358962.8,5743404.6
Utilities,North America,2021,61.5,24.8,560129.3,350080.8,5601292.6
Utilities,North America,2022,60.6,25.9,548975.4,343109.6,5489754.2
Utilities,North America,2023,58.7,27.7,558755.9,349222.4,5587559.0
Utilities,North America,2024,57.4,27.1,573908.3,358692.7,5739083.3
Utilities,North America,2025,57.9,28.8,618332.8,386458.0,6183328.3
Utilities,Middle East,2015,28.7,28.5,663293.7,414558.6,6632937.0
Utilities,Middle East,2016,29.9,31.4,641918.0,401198.7,6419179.7
Utilities,Middle East,2017,28.8,32.2,587759.0,367349.4,5877590.1
Utilities,Middle East,2018,28.2,35.1,667214.9,417009.3,6672148.5
Utilities,Middle East,2019,28.1,36.1,720096.0,450060.0,7200959.6
Utilities,Middle East,2020,28.8,38.3,681148.2,425717.6,6811482.4
Utilities,Middle East,2021,28.8,38.2,706345.9,441466.2,7063459.5
Utilities,Middle East,2022,30.0,39.5,720654.4,450409.0,7206544.0
Utilities,Middle East,2023,32.7,44.4,799196.1,499497.6,7991961.1
Utilities,Middle East,2024,34.9,45.4,765395.2,478372.0,7653952.4
Utilities,Middle East,2025,35.7,48.9,756423.0,472764.4,7564230.2
Transportation,Oceania,2015,37.8,14.1,239487.1,39914.5,798290.5
Transportation,Oceania,2016,37.3,14.5,267947.5,44657.9,893158.2
Transportation,Oceania,2017,39.3,14.9,291144.4,48524.1,970481.2
Transportation,Oceania,2018,41.1,19.8,299933.1,49988.8,999777.0
Transportation,Oceania,2019,40.8,19.3,336361.8,56060.3,1121206.0
Transportation,Oceania,2020,42.7,20.5,340653.3,56775.5,1135511.0
Transportation,Oceania,2021,42.1,22.7,391365.9,65227.7,1304553.0
Transportation,Oceania,2022,41.9,22.2,409167.9,68194.7,1363893.0
Transportation,Oceania,2023,41.8,21.7,447049.9,74508.3,1490166.2
Transportation,Oceania,2024,42.8,23.8,458627.6,76437.9,1528758.6
Transportation,Oceania,2025,42.7,23.2,461953.1,76992.2,1539843.5
Utilities,Africa,2015,29.7,28.7,514184.0,321365.0,5141839.9
Utilities,Africa,2016,31.1,31.2,458409.4,286505.9,4584094.3
Utilities,Africa,2017,33.8,34.4,506433.6,316521.0,5064336.0
Utilities,Africa,2018,34.0,31.9,576747.7,360467.3,5767477.3
Utilities,Africa,2019,33.3,28.9,678077.5,423798.4,6780775.0
Utilities,Africa,2020,34.2,28.2,593541.7,370963.6,5935417.0
Utilities,Africa,2021,35.5,28.4,595707.9,372317.4,5957078.8
Utilities,Africa,2022,36.5,31.4,597080.6,373175.3,5970805.5
Utilities,Africa,2023,36.5,33.2,547179.3,341987.0,5471792.7
Utilities,Africa,2024,37.2,35.1,496492.3,310307.7,4964923.3
Utilities,Africa,2025,38.6,36.9,495004.1,309377.5,4950040.6
Manufacturing,Middle East,2015,31.1,44.0,245007.7,326676.9,4083461.6
Manufacturing,Middle East,2016,32.2,44.8,289857.8,386477.1,4830964.1
Manufacturing,Middle East,2017,32.9,47.5,296376.9,395169.2,4939614.9
Manufacturing,Middle East,2018,32.2,49.1,334678.6,446238.1,5577976.7
Manufacturing,Middle East,2019,32.1,47.9,300844.7,401126.3,5014078.3
Manufacturing,Middle East,2020,31.4,49.1,301905.8,402541.1,5031763.7
Manufacturing,Middle East,2021,30.3,49.0,268771.6,358362.1,4479526.4
Manufacturing,Middle East,2022,30.7,51.1,291616.7,388822.3,4860279.1
Manufacturing,Middle East,2023,30.8,52.3,292583.6,390111.5,4876393.4
Manufacturing,Middle East,2024,33.3,55.6,294776.9,393035.8,4912947.6
Manufacturing,Middle East,2025,34.5,53.9,329543.8,439391.7,5492396.4
Consumer Goods,Oceania,2015,76.0,81.2,242777.8,303472.3,1213889.1
Consumer Goods,Oceania,2016,77.4,84.2,240190.5,300238.2,1200952.7
Consumer Goods,Oceania,2017,79.3,86.5,246755.1,308443.9,1233775.6
Consumer Goods,Oceania,2018,78.7,86.3,242265.5,302831.9,1211327.7
Consumer Goods,Oceania,2019,78.7,83.5,251971.1,314963.9,1259855.7
Consumer Goods,Oceania,2020,78.7,83.9,285235.5,356544.4,1426177.4
Consumer Goods,Oceania,2021,78.0,85.1,302082.9,377603.7,1510414.6
Consumer Goods,Oceania,2022,82.7,88.2,307372.5,384215.7,1536862.7
Consumer Goods,Oceania,2023,83.6,90.6,312391.8,390489.8,1561959.1
Consumer Goods,Oceania,2024,82.7,90.6,332351.0,415438.8,1661755.2
Consumer Goods,Oceania,2025,81.8,91.2,344008.9,430011.1,1720044.4
Technology,Asia,2015,62.3,92.3,81855.8,49113.5,163711.6
Technology,Asia,2016,61.3,93.2,84187.1,50512.3,168374.3
Technology,Asia,2017,61.8,92.4,100064.4,60038.6,200128.7
Technology,Asia,2018,61.9,91.7,115316.0,69189.6,230631.9
Technology,Asia,2019,61.2,89.7,129612.0,77767.2,259224.0
Technology,Asia,2020,60.3,90.2,151256.6,90754.0,302513.2
Technology,Asia,2021,61.2,92.0,172838.2,103702.9,345676.4
Technology,Asia,2022,60.8,90.9,206777.2,124066.3,413554.4
Technology,Asia,2023,60.9,88.5,240982.8,144589.7,481965.6
Technology,Asia,2024,62.1,91.4,258059.6,154835.8,516119.2
Technology,Asia,2025,60.6,91.6,285937.9,171562.7,571875.7
Consumer Goods,Europe,2015,65.6,39.9,157203.4,196504.3,786017.2
Consumer Goods,Europe,2016,66.2,43.1,151808.9,189761.1,759044.5
Consumer Goods,Europe,2017,66.4,45.8,155274.9,194093.6,776374.6
Consumer Goods,Europe,2018,64.4,42.8,156228.6,195285.7,781142.8
Consumer Goods,Europe,2019,67.6,46.6,165215.2,206519.0,826075.9
Consumer Goods,Europe,2020,68.5,47.1,176075.5,220094.3,880377.4
Consumer Goods,Europe,2021,69.9,52.4,189253.6,236567.0,946268.1
Consumer Goods,Europe,2022,70.4,52.2,193188.4,241485.5,965941.9
Consumer Goods,Europe,2023,72.0,56.6,199250.6,249063.2,996252.9
Consumer Goods,Europe,2024,72.8,58.5,199528.2,249410.2,997640.8
Consumer Goods,Europe,2025,72.9,61.7,196984.4,246230.5,984921.8
Consumer Goods,Asia,2015,35.5,41.0,243651.2,304563.9,1218255.8
Consumer Goods,Asia,2016,35.8,40.1,263381.2,329226.5,1316906.2
Consumer Goods,Asia,2017,37.3,43.3,245172.3,306465.4,1225861.7
Consumer Goods,Asia,2018,37.5,44.9,258151.9,322689.9,1290759.7
Consumer Goods,Asia,2019,39.5,42.8,272716.2,340895.2,1363580.9
Consumer Goods,Asia,2020,40.1,44.0,302275.9,377844.9,1511379.5
Consumer Goods,Asia,2021,40.8,46.1,308324.5,385405.7,1541622.6
Consumer Goods,Asia,2022,42.2,47.4,301543.0,376928.8,1507715.0
Consumer Goods,Asia,2023,44.3,48.8,323426.1,404282.7,1617130.6
Consumer Goods,Asia,2024,44.9,51.1,339971.7,424964.6,1699858.3
Consumer Goods,Asia,2025,45.9,53.2,380494.3,475617.8,1902471.3
Transportation,Europe,2015,61.8,25.8,500066.9,83344.5,1666889.8
Transportation,Europe,2016,62.2,29.0,470838.1,78473.0,1569460.3
Transportation,Europe,2017,64.8,32.7,430074.6,71679.1,1433582.0
Transportation,Europe,2018,65.9,33.3,425250.1,70875.0,1417500.4
Transportation,Europe,2019,68.8,35.6,443405.4,73900.9,1478018.1
