Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption,total_data_centers,hyperscale_data_centers,colocation_data_centers,floor_space_sqft_total,power_capacity_MW_total,average_renewable_energy_usage_percent,internet_penetration_percent,growth_rate_of_data_centers_percent_per_year
Technology,Asia,2016,41.0,96.3,20654.6,12392.8,41309.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,41.4,97.3,27149.2,16289.5,54298.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,42.4,98.2,30063.3,18038.0,60126.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,41.5,97.8,35795.9,21477.6,71591.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,42.3,97.9,39175.0,23505.0,78350.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,42.5,96.1,52373.0,31423.8,104746.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,45.2,98.8,58667.8,35200.7,117335.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,43.7,96.4,63181.6,37909.0,126363.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,44.3,96.2,72910.4,43746.2,145820.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,46.6,98.4,88636.3,53181.8,177272.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2015,71.6,99.9,179203.5,107522.1,358407.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,70.7,99.3,198838.0,119302.8,397676.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,69.9,97.0,223444.7,134066.8,446889.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,71.9,99.8,234756.8,140854.1,469513.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,72.4,100.0,275461.4,165276.8,550922.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,71.2,100.0,316152.6,189691.5,632305.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,71.5,100.0,354740.8,212844.5,709481.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,71.6,100.0,391782.5,235069.5,783564.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,70.3,96.4,439449.1,263669.5,878898.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,70.8,94.8,447019.0,268211.4,894038.0,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,72.6,96.2,485242.7,291145.6,970485.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,North America,2015,55.2,66.4,88872.3,53323.4,177744.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,56.6,67.8,86368.4,51821.0,172736.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,56.4,66.2,97433.9,58460.3,194867.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,57.2,65.6,111137.5,66682.5,222275.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,56.9,65.1,121092.6,72655.5,242185.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,58.7,71.4,127930.4,76758.2,255860.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,58.8,72.6,121621.1,72972.7,243242.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,61.2,73.3,120834.2,72500.5,241668.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,62.0,74.2,131546.0,78927.6,263091.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,63.4,74.6,157262.0,94357.2,314523.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,63.0,74.7,158742.8,95245.7,317485.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Asia,2015,32.1,47.4,92262.3,55357.4,184524.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,32.3,47.3,100311.0,60186.6,200622.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,31.8,48.3,110043.3,66026.0,220086.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,34.1,50.3,121688.9,73013.3,243377.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,34.0,51.9,107821.1,64692.7,215642.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,33.5,50.6,118631.1,71178.6,237262.1,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,34.1,50.6,135728.8,81437.3,271457.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,34.1,52.2,149863.7,89918.2,299727.3,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,32.6,52.9,182451.1,109470.7,364902.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,33.1,52.7,212756.8,127654.1,425513.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,34.4,55.1,243561.7,146137.0,487123.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Middle East,2015,72.0,84.1,301508.1,180904.9,603016.2,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2016,73.2,86.7,320970.7,192582.4,641941.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2017,73.0,87.1,349772.2,209863.3,699544.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2018,73.9,84.9,365151.4,219090.8,730302.8,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2019,72.8,83.1,361714.3,217028.6,723428.7,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2020,74.2,83.8,382375.8,229425.5,764751.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2021,75.5,85.2,419646.2,251787.7,839292.5,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2022,74.8,82.2,453525.3,272115.2,907050.6,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2023,75.4,81.8,511146.0,306687.6,1022291.9,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2024,75.3,81.8,562673.7,337604.2,1125347.4,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Middle East,2025,73.4,79.1,610643.1,366385.8,1221286.1,211,7,207,6015200.0,1911.0,59.95125,80.19375,776.1475
Technology,Africa,2015,53.9,92.8,1045646.3,627387.8,2091292.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,55.5,92.1,1112190.4,667314.3,2224380.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,56.3,95.7,1218747.9,731248.7,2437495.7,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,57.4,98.5,1349157.1,809494.3,2698314.3,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,58.7,100.0,1579928.1,947956.9,3159856.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,60.3,100.0,1503959.9,902375.9,3007919.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,59.3,100.0,1724805.8,1034883.5,3449611.6,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,60.3,98.9,1664689.3,998813.6,3329378.5,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,57.9,97.3,1692515.2,1015509.1,3385030.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,58.6,96.8,1865114.9,1119068.9,3730229.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,58.0,97.1,2060956.2,1236573.7,4121912.4,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,North America,2015,78.2,99.0,197741.7,118645.0,395483.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,79.2,100.0,209921.0,125952.6,419841.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,78.2,100.0,248881.1,149328.7,497762.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,78.1,100.0,260794.0,156476.4,521588.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,78.1,100.0,248138.9,148883.3,496277.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,77.1,100.0,250826.7,150496.0,501653.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,76.5,100.0,286432.9,171859.7,572865.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,76.2,100.0,295066.5,177039.9,590133.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,77.4,100.0,315103.1,189061.8,630206.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,76.2,100.0,344554.5,206732.7,689109.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,75.3,98.8,375670.0,225402.0,751340.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Oceania,2015,60.5,86.7,44564.1,26738.4,89128.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,61.0,84.0,49093.0,29455.8,98185.9,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,61.2,86.8,51307.6,30784.6,102615.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,61.2,88.6,51715.8,31029.5,103431.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,61.4,89.4,57762.5,34657.5,115524.9,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,61.1,90.5,63326.7,37996.0,126653.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,61.3,89.4,71794.4,43076.7,143588.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,59.9,89.4,82716.8,49630.1,165433.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,59.9,89.4,78658.3,47195.0,157316.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,61.6,89.8,76782.3,46069.4,153564.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,62.2,91.9,78804.6,47282.8,157609.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Asia,2015,58.0,98.9,186932.2,112159.3,373864.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2016,58.4,100.0,184412.2,110647.3,368824.5,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2017,58.6,99.0,195180.3,117108.2,390360.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2018,59.0,100.0,193488.4,116093.0,386976.7,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2019,59.7,100.0,194703.8,116822.3,389407.6,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2020,61.0,100.0,187673.2,112603.9,375346.4,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2021,60.7,98.5,218306.4,130983.8,436612.8,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2022,62.7,99.8,208161.1,124896.7,416322.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2023,62.7,100.0,201486.6,120892.0,402973.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2024,63.0,98.7,210204.6,126122.8,420409.2,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,Asia,2025,62.1,100.0,201484.0,120890.4,402967.9,1181,155,1442,648301982.0,15041.0,44.751612903225805,72.06129032258065,474.7825806451613
Technology,North America,2015,69.0,80.5,249087.6,149452.5,498175.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,68.7,79.0,267925.1,160755.1,535850.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,69.6,77.4,287131.2,172278.7,574262.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,71.5,78.8,278283.5,166970.1,556566.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,72.8,82.2,301114.7,180668.8,602229.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,73.6,86.4,293008.2,175804.9,586016.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,74.5,87.5,292199.8,175319.9,584399.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,76.7,90.7,311622.2,186973.3,623244.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,78.3,95.8,321042.6,192625.6,642085.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,78.4,96.4,330909.3,198545.6,661818.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,78.8,95.4,366537.3,219922.4,733074.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Europe,2015,77.6,95.1,579612.8,347767.7,1159225.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2016,76.7,93.7,701052.4,420631.4,1402104.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2017,77.0,93.2,862761.8,517657.1,1725523.6,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2018,77.0,94.3,940035.0,564021.0,1880069.9,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2019,78.3,97.9,964907.8,578944.7,1929815.7,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2020,78.9,99.5,986656.0,591993.6,1973312.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2021,77.4,96.5,1066009.2,639605.5,2132018.4,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2022,76.4,94.9,1159614.7,695768.8,2319229.5,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2023,79.1,98.8,1148495.9,689097.5,2296991.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2024,80.2,98.0,1152348.9,691409.3,2304697.8,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,Europe,2025,78.5,98.6,1228201.5,736920.9,2456403.0,3300,163,1445,778283439.0,12457.0,47.46586666666666,90.00222222222222,560.7044444444444
Technology,North America,2015,62.3,77.2,128229.4,76937.6,256458.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,64.4,80.7,138235.0,82941.0,276470.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,63.6,78.8,163206.0,97923.6,326411.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,66.9,84.8,156973.8,94184.3,313947.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,68.8,85.0,184102.4,110461.4,368204.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,70.7,89.3,184944.1,110966.5,369888.3,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,71.0,88.4,199897.8,119938.7,399795.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,71.8,89.1,226500.4,135900.2,453000.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,73.2,89.8,253463.4,152078.1,506926.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,73.4,87.6,331604.3,198962.6,663208.6,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,73.6,88.7,375637.7,225382.6,751275.4,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2015,53.9,85.2,383535.9,230121.5,767071.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2016,54.0,83.2,400768.9,240461.3,801537.8,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2017,54.4,82.1,420203.4,252122.1,840406.9,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2018,56.8,84.1,464054.0,278432.4,928108.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2019,58.7,90.2,410762.5,246457.5,821525.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2020,57.7,90.1,441353.6,264812.1,882707.1,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2021,57.4,89.5,455551.2,273330.7,911102.5,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2022,58.5,91.9,458181.5,274908.9,916363.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2023,58.6,93.9,530550.6,318330.4,1061101.2,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2024,59.1,96.6,553104.9,331862.9,1106209.7,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,North America,2025,59.2,98.3,589433.0,353659.8,1178866.0,5935,323,2132,3656000000.0,12800.0,24.26,86.66666666666667,11.666666666666666
Technology,Oceania,2015,84.1,91.5,144042.8,86425.7,288085.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,84.0,90.7,175290.5,105174.3,350580.9,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,85.0,91.2,199909.4,119945.7,399818.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,85.0,88.2,237386.8,142432.1,474773.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,84.2,86.5,281343.5,168806.1,562687.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,84.5,88.2,338055.0,202833.0,676110.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,86.5,92.8,353534.3,212120.6,707068.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,87.3,97.3,393075.3,235845.2,786150.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,87.4,97.7,450609.3,270365.6,901218.7,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,89.6,100.0,525967.6,315580.6,1051935.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,90.5,99.7,624611.7,374767.0,1249223.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2015,78.9,93.8,207285.5,124371.3,414571.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,78.8,95.2,226712.7,136027.6,453425.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,81.2,100.0,249931.8,149959.1,499863.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,82.4,99.0,277640.3,166584.2,555280.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,81.5,97.7,291117.2,174670.3,582234.3,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,82.7,96.7,326248.7,195749.2,652497.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,85.0,100.0,348324.8,208994.9,696649.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,85.9,100.0,387939.4,232763.6,775878.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,88.2,100.0,442527.7,265516.6,885055.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2024,86.0,96.6,444015.8,266409.5,888031.6,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2025,87.7,100.0,480605.3,288363.2,961210.5,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Africa,2015,65.0,86.5,147159.9,88296.0,294319.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2016,64.9,86.0,163056.6,97833.9,326113.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2017,65.3,85.8,170848.1,102508.8,341696.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2018,65.4,86.4,175339.5,105203.7,350679.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2019,66.4,89.2,183365.9,110019.5,366731.8,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2020,68.9,91.5,185576.5,111345.9,371152.9,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2021,69.0,90.1,203376.1,122025.6,406752.1,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2022,69.9,92.8,242671.6,145603.0,485343.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2023,72.1,98.4,245105.6,147063.4,490211.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2024,71.0,99.0,252469.6,151481.8,504939.2,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Africa,2025,72.3,100.0,280631.5,168378.9,561263.0,218,5,178,11746184.0,910.0,28.572549019607845,40.05960784313726,322.3913725490196
Technology,Oceania,2015,69.8,89.0,1066431.0,639858.6,2132861.9,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2016,68.4,86.9,1056218.8,633731.3,2112437.7,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2017,69.1,84.9,1252922.1,751753.2,2505844.1,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2018,69.7,87.9,1276515.2,765909.1,2553030.4,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2019,69.2,88.5,1302258.6,781355.1,2604517.2,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2020,71.2,92.4,1294545.5,776727.3,2589091.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2021,71.8,93.3,1309491.8,785695.1,2618983.7,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2022,73.1,97.4,1102409.0,661445.4,2204818.0,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
Technology,Oceania,2023,73.3,99.3,1003531.4,602118.8,2007062.8,356,20,120,40386000.0,1419.0,33.330769230769235,53.599999999999994,459.6769230769231
